annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
2797,1295,gpt-4o-2024-08-06,tweet,"The White House has denied reports that it is blocking the United Kingdom’s request for Ukraine to use missiles against targets in Russia, according to The Telegraph, citing a source. A Biden administration official told The Telegraph that no formal request had been made for https://t.co/UfDHJQtnrU",8,2026-03-21 11:53:54,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_liberal
2801,1296,gpt-4o-2024-08-06,reply,@kalegrandify @Ange_Amene Yup AOC told us what their agenda was and what they were trying to do! Biden didn’t deserve that treatment and we are side eyeing all of them!,12,2026-03-21 11:54:09,20260321_0943,2,The tweet uses emotion or exaggeration with 'side eyeing all of them'.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,2,The phrase 'side eyeing all of them' suggests emotion or exaggeration.,2,The phrase 'side eyeing all of them' suggests emotion or exaggeration.,2,The phrase 'side eyeing all of them' suggests distrust or distance.,1,There is no biased evaluation of politicized facts or related factors.,subtle_liberal
2805,1297,gpt-4o-2024-08-06,tweet,Tom Aspinall demands Stipe Miocic be ‘Joe Biden’d’ from Jon Jones fight: ‘No one’s that interested anymore’ https://t.co/OZm9mFltPz,9,2026-03-21 11:54:22,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,The phrase 'Joe Biden’d' suggests a biased evaluation of political figures.,subtle_liberal
2809,1298,gpt-4o-2024-08-06,tweet,My “1968” webcast two months ago thinly veiled conviction Biden would drop out similar to LBJ.   The odds of the DNC Convention 2024 resembling the DNC Convention 1968 are very near zero.,8,2026-03-21 11:54:37,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
2813,1299,gpt-4o-2024-08-06,reply,"@Great_Food_Fast Stop giving passes to a clear traitor and jab-pusher.  STOP.  The only Trump-cult defense to this is Trump is so stupid that he actually believed Fauci, or Trump's psychopath-ego is too big to admit fault and so continuing to kill millions is preferable, or that Biden or Harris https://t.co/Ily4DoxRXZ",20,2026-03-21 11:54:52,20260321_0943,3,"Partisan name-calling ('Trump-cult') and emotion/exaggeration ('traitor', 'psychopath-ego', 'kill millions').",2,"Emotion/exaggeration ('traitor', 'kill millions') without direct support for undemocratic practices.",2,"Emotion/exaggeration ('traitor', 'kill millions') without direct support for partisan violence.",1,Does not show support for undemocratic candidates.,3,"Name-calling ('Trump-cult') and emotion/exaggeration ('traitor', 'psychopath-ego').",3,"Name-calling ('traitor', 'Trump-cult') and emotion/exaggeration ('psychopath-ego', 'kill millions').",3,"Terms that increase distrust ('traitor', 'Trump-cult') and emotion/exaggeration ('kill millions').",3,"Partisan stance ('Trump-cult', 'traitor') and emotion/exaggeration ('kill millions').",subtle_liberal
2817,1300,gpt-4o-2024-08-06,tweet,"The Biden-Harris admin should NEVER have granted the illegitimate communist Cuban regime a VIP tour of U.S. security areas at @iflymia, all at the taxpayers' expense.

My SAFE U.S. Facilities Act will make sure what happened at MIA never happens again. https://t.co/jVCp4FR62L",14,2026-03-21 11:55:10,20260321_0943,2,The tweet uses emotionally charged language like 'illegitimate communist Cuban regime'.,2,The tweet uses emotional language but does not explicitly support undemocratic practices.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses emotional language that could reduce trust, such as 'illegitimate'.",2,"The tweet uses emotional language that could reduce trust, such as 'illegitimate'.",2,The tweet uses terms like 'illegitimate' that increase distrust.,2,The tweet presents a politicized view of the Biden-Harris administration's actions.,subtle_liberal
2821,1301,gpt-4o-2024-08-06,tweet,"The only reason to not require picture ID to vote is so you can manufacture as many ballots as you need. 

Why is this difficult for liberals to comprehend?",14,2026-03-21 11:55:29,20260321_0943,2,"The tweet implies liberals are unable to comprehend a simple concept, which is an emotional exaggeration.",2,"The tweet suggests that not requiring picture ID is a way to manufacture ballots, which is an emotional exaggeration.",1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses language that reduces trust in liberals, suggesting they support fraudulent practices.",2,The tweet implies distrust towards liberals by suggesting they support ballot manufacturing.,2,The tweet increases social distance by implying liberals are dishonest or incompetent.,2,"The tweet presents a biased evaluation of the issue of voter ID laws, suggesting a partisan stance.",subtle_liberal
2825,1302,gpt-4o-2024-08-06,tweet,“No IQ Biden. 0. He has nothing on the board.”,14,2026-03-21 11:55:46,20260321_0943,2,Partisan name-calling with 'No IQ Biden'.,2,Partisan name-calling with 'No IQ Biden'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'No IQ Biden'.,2,Partisan name-calling with 'No IQ Biden'.,2,Partisan name-calling with 'No IQ Biden'.,2,Emotion or exaggeration with '0. He has nothing on the board.',subtle_liberal
2829,1303,gpt-4o-2024-08-06,tweet,"Same as Obama did: Presented himself as a conservative to hide his radical, leftist, Marxist, perverse, racist self! Kamala Harris is being recast as a centrist Dem — but the radical truth is plain to see https://t.co/YKhPoaqXi0",18,2026-03-21 11:56:00,20260321_0943,3,"Partisan name-calling with terms like 'radical, leftist, Marxist, perverse, racist' and emotional exaggeration.",2,"Emotion and exaggeration present, but no direct support for undemocratic practices.",1,No support for partisan violence.,1,No support for undemocratic candidates.,3,Name-calling and emotional language reduce trust and oppose bipartisanship.,3,Name-calling and emotional language reduce social trust.,2,"Terms like 'radical, leftist, Marxist' increase distrust and distance.",3,Presents a biased evaluation of political figures with emotional language.,subtle_liberal
2833,1304,gpt-4o-2024-08-06,tweet,Kamala Harris and Tim Walz's Campaign in Complete Meltdown Over Elon Musk's Space with President Donald Trump | The Gateway Pundit | by Jim Hᴏft https://t.co/j3tUgN7wPT,9,2026-03-21 11:56:19,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"The tweet references a potentially biased source, The Gateway Pundit, which may present a partisan stance.",subtle_liberal
2837,1305,gpt-4o-2024-08-06,tweet,"2 migrants rape woman in front of boyfriend in New York. 

https://t.co/ERsdNgIAJz

1 of them also raped a woman last year but was released from jail and allowed to stay in the US.

They illegally entered the country during the Biden/Harris administration - which has been an",12,2026-03-21 11:56:34,20260321_0943,2,"The tweet implies blame on the Biden/Harris administration, which suggests partisan animosity.",1,The tweet does not show support for undemocratic practices.,1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,1,The tweet does not oppose bipartisanship directly.,2,The tweet uses language that could reduce trust in the administration and immigrants.,2,The tweet increases social distance by associating crime with immigrants and the current administration.,2,The tweet presents a politicized fact with a partisan stance against the Biden/Harris administration.,subtle_liberal
