annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
1500,970,gpt-4o-2024-08-06,reply,"@greg_price11 It’s nowhere near the “happy family” they want us to believe - Biden is gone, Obama is now done, Pelosi &amp; Jill must be kept apart, Shapiro isn’t attending &amp; where is Newsom? It’s chaos under the surface",13,2026-03-21 10:30:15,20260321_0943,2,Emotion or exaggeration with 'chaos under the surface'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration with 'chaos under the surface'.,2,Emotion or exaggeration with 'chaos under the surface'.,2,Terms that increase distrust with 'chaos under the surface'.,2,Emotion or exaggeration with 'chaos under the surface'.,extreme_rep
1504,971,gpt-4o-2024-08-06,reply,"@RealAmVoice @DBrodyReports @RealDrGina @TBatesNews I'm no fan of Biden, but his own party betrayed him, it was a coup &amp; Kalamity Harris (now acting as she was president) was in on it. Why aren't left wing media (don't pretend you just noticed his cognitive issues) &amp; voters who claimed he was such a great president, decrying this?",14,2026-03-21 10:30:31,20260321_0943,2,Emotion or exaggeration present in 'coup' and 'Kalamity Harris'.,2,Emotion or exaggeration present in 'coup' and 'Kalamity Harris'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotion or exaggeration present in 'coup' and 'Kalamity Harris'.,2,Emotion or exaggeration present in 'coup' and 'Kalamity Harris'.,2,Terms like 'coup' and 'Kalamity Harris' increase distrust.,2,Emotion or exaggeration present in 'coup' and 'Kalamity Harris'.,extreme_rep
1508,972,gpt-4o-2024-08-06,tweet,"My friends @thelandofisrael just released this video.

Biden Has Gone TOO FAR!...I'm Suing Him. https://t.co/8j03i1LiFc via @YouTube",11,2026-03-21 10:30:45,20260321_0943,2,Emotion or exaggeration with 'Biden Has Gone TOO FAR!',1,No support for undemocratic practices or name-calling.,1,No support for partisan violence or name-calling.,1,No support for undemocratic candidates or name-calling.,2,Emotion or exaggeration with 'Biden Has Gone TOO FAR!',1,No social distrust or name-calling.,1,No terms that increase distrust or events that damage communities.,2,Emotion or exaggeration with 'Biden Has Gone TOO FAR!' suggests biased evaluation.,extreme_rep
1512,973,gpt-4o-2024-08-06,reply,"@PressSec Writes tweet for Joe Biden, then reposts it. You're doing amazing, sweetie. https://t.co/OGXkUz30SW",8,2026-03-21 10:30:59,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
1516,974,gpt-4o-2024-08-06,reply,@maddenifico Even more leftist bs.  Everyone knows before biden it was Carter.  Now?  Carter praises Jesus daily for biden.,12,2026-03-21 10:31:15,20260321_0943,2,Partisan name-calling with 'leftist bs'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Partisan name-calling with 'leftist bs'.,1,No general social distrust is expressed.,2,Partisan name-calling with 'leftist bs' increases social distance.,2,Emotion or exaggeration with 'Carter praises Jesus daily for biden'.,extreme_rep
1520,975,gpt-4o-2024-08-06,reply,@saras76 Tim Walz looks as old as Joe Biden. I don't think anyone is afraid of him.,8,2026-03-21 10:31:29,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,extreme_rep
1524,976,gpt-4o-2024-08-06,reply,"@DeeD4747 @w_terrence and Will FIRE the 80,000 irs Agents Kamala/Biden put in place To Go After Taxes on TIPS !!!!",9,2026-03-21 10:31:44,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,Mentions a controversial issue with a partisan stance regarding IRS agents.,extreme_rep
1528,977,gpt-4o-2024-08-06,tweet,"Authentic Campaigns’ website features a list of clients, which includes Biden and Harris’ 2020 campaigns. Federal records indicate that Harris’ campaign paid the firm more than $7.5 which Loren merchan ,the daughter of judge merchan served as president of  https://t.co/VqaQ1FQTa5",8,2026-03-21 10:32:03,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
1532,978,gpt-4o-2024-08-06,tweet,"“History will remember Joe Biden as…” | US President | Barack Obama | Donald Trump | Kamala Harris 
India, North America, HW News English, usnews
https://t.co/lLwDCl3uZa",8,2026-03-21 10:32:17,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
1536,979,gpt-4o-2024-08-06,tweet,"What is a sign of very low intelligence?
Answer: Voting Democrat because you believe the lies.",15,2026-03-21 10:32:32,20260321_0943,3,Partisan name-calling ('low intelligence') and emotion/exaggeration ('believe the lies').,2,Emotion/exaggeration ('believe the lies') but no direct support for undemocratic practices.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotion/exaggeration ('believe the lies') but no direct opposition to bipartisanship.,2,Emotion/exaggeration ('believe the lies') but no direct social distrust.,2,Terms that increase distrust ('low intelligence') but no events that damage communities.,2,Emotion/exaggeration ('believe the lies') but no specific biased evaluation of politicized facts.,extreme_rep
1540,980,gpt-4o-2024-08-06,quote,"Hi @KamalaHarris are you an alcoholic?

Did @JoeBiden know and cover it up? @SpeakerPelosi?

Now we know why you can’t do an #interview or press conference.",13,2026-03-21 10:32:47,20260321_0943,2,The tweet uses emotion and exaggeration by implying a cover-up without evidence.,2,The tweet uses emotion and exaggeration by suggesting a cover-up.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses emotion and exaggeration, reducing trust in political figures.",2,"The tweet uses emotion and exaggeration, reducing trust in political figures.",1,There is no language that increases social distance in the tweet.,2,The tweet presents a biased evaluation by implying a cover-up without evidence.,extreme_rep
1544,981,gpt-4o-2024-08-06,reply,"@OkayestLance @FFT1776 They had confessed at the time. It was horrific. The city was outraged. He wrote an op ed. 
At the time, no-one knew it was coerced.  
Should he have apologized: probably
But Black and Latinos were mass incarcerated thanks to the Biden crime bill.  Which Kamala enforced, and then",9,2026-03-21 10:33:02,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,Mentions controversial issue with partisan stance regarding Biden crime bill.,extreme_rep
1548,982,gpt-4o-2024-08-06,reply,@marelette @andr3w31a561 I wish you guys would stop with this lie. Biden was ready to run but thought he couldn’t beat Hillary.,9,2026-03-21 10:33:16,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,The tweet presents a biased evaluation of political facts regarding Biden and Hillary.,extreme_rep
