annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
2023,1101,gpt-4o-2024-08-06,tweet,It appears OUR CURRENT admin are encouraging crime with illegals and protecting them! They are getting bailed out and relocating them to other states. ICE is DOING NOTHING! This came out yesterday and law enforcement IS TIRED OF IT. https://t.co/K3PNIAIBAg Harris/Biden don't care,14,2026-03-21 11:03:39,20260321_0943,2,Emotion or exaggeration is present with phrases like 'encouraging crime' and 'DOING NOTHING'.,2,Emotion or exaggeration is present with phrases like 'encouraging crime' and 'DOING NOTHING'.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration is present with phrases like 'encouraging crime' and 'DOING NOTHING'.,2,Emotion or exaggeration is present with phrases like 'encouraging crime' and 'DOING NOTHING'.,2,Terms like 'illegals' increase distrust and distance.,2,Emotion or exaggeration is present with phrases like 'encouraging crime' and 'DOING NOTHING'.,extreme_dem
2027,1102,gpt-4o-2024-08-06,reply,@KamalaHQ Why should any9ne vote for a party that has hidden the health of Biden for 4 freaking years.  WHY SHOULD ANYONE JUST THEM.,13,2026-03-21 11:03:56,20260321_0943,2,The tweet uses emotion and exaggeration with '4 freaking years'.,1,There is no support for undemocratic practices.,1,There is no support for partisan violence.,1,There is no support for undemocratic candidates.,2,"The tweet shows emotion and exaggeration, questioning trust in the party.",2,"The tweet shows emotion and exaggeration, questioning trust in the party.",2,The tweet uses language that increases distrust with 'WHY SHOULD ANYONE JUST THEM'.,2,The tweet presents a biased evaluation of facts regarding Biden's health.,extreme_dem
2031,1103,gpt-4o-2024-08-06,reply,@saras76 @EL4USA Why is it in the democratic party it is all about identity politics only?,9,2026-03-21 11:04:11,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,The tweet presents a biased evaluation of politicized facts by suggesting the Democratic party focuses only on identity politics.,extreme_dem
2035,1104,gpt-4o-2024-08-06,reply,@ihooker @eyal_jonathan @JockNmyStyle @ShawnRyan762 Biden voter. 🤣🤣🤣,9,2026-03-21 11:04:26,20260321_0943,2,"The tweet uses laughter emojis to mock Biden voters, indicating emotion or exaggeration.",1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,1,There is no opposition to bipartisanship or related name-calling.,1,There is no social distrust or related name-calling.,1,There is no social distance or related name-calling.,1,There is no biased evaluation of politicized facts or related name-calling.,extreme_dem
2039,1105,gpt-4o-2024-08-06,reply,"@cmmsask @claudiamiz @Angry_Staffer Just because you’re in the room doesn’t make you qualified. She’s has the same accomplishments as Hillary did in the State Dept - traveling all over, dancing with people, discussing stuff, but nothing of substance gets done. 

Joe Biden far outclasses Kamala in his ability to",10,2026-03-21 11:04:42,20260321_0943,2,The tweet contains emotion or exaggeration by diminishing Kamala Harris's accomplishments.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,1,There is no opposition to bipartisanship or related factors.,1,There is no social distrust or related factors.,1,There is no social distance or related factors.,2,"The tweet presents a biased evaluation of Kamala Harris's accomplishments, suggesting a partisan stance.",extreme_dem
2043,1106,gpt-4o-2024-08-06,reply,@vrokanik @markpinc @elonmusk Because biden is not for israel,8,2026-03-21 11:04:58,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
2047,1107,gpt-4o-2024-08-06,reply,@gypsy2maine @Tashur001 @stats_feed @elonmusk Biden is not a leader. He is an old fart.,12,2026-03-21 11:05:14,20260321_0943,2,Partisan name-calling with 'old fart'.,1,No support for undemocratic practices.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'old fart'.,2,Partisan name-calling with 'old fart'.,2,Partisan name-calling with 'old fart'.,1,No biased evaluation of politicized facts.,extreme_dem
2051,1108,gpt-4o-2024-08-06,reply,@ProudElephantUS Omg what is wrong with these people??  they all desperately need mental evaluations!!  they are all getting paid through Ukraine and Biden money laundering schemes obviously 😂,16,2026-03-21 11:05:31,20260321_0943,3,Partisan name-calling ('these people') and emotion/exaggeration ('desperately need mental evaluations').,2,Emotion/exaggeration ('desperately need mental evaluations') without direct support for undemocratic practices.,1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is expressed.,2,Emotion/exaggeration ('desperately need mental evaluations') without direct opposition to bipartisanship.,2,Emotion/exaggeration ('desperately need mental evaluations') without direct social distrust.,2,Terms that increase distrust ('these people') without further events or exaggeration.,3,Biased evaluation of facts ('Biden money laundering schemes') with emotion/exaggeration ('obviously 😂').,extreme_dem
2055,1109,gpt-4o-2024-08-06,reply,"@stillgray Sure she does.
It's the same ""plan"" Biden is using. And it isn't their policies. That's why they can't speak to it. They don't know if until they are told.",9,2026-03-21 11:05:50,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,Implied skepticism of Biden's policies suggests a partisan stance.,extreme_dem
2059,1110,gpt-4o-2024-08-06,reply,"@joqween The difference is extraordinary. donald trump is doom and gloom. Kamala Harris is freedom and joy. It’s so refreshing to see hope, to feel hope, to grasp hope. I hope every American realizes these are not just talking points, these are truths about the future.",10,2026-03-21 11:06:07,20260321_0943,2,Emotion or exaggeration present in contrasting 'doom and gloom' with 'freedom and joy'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,1,No opposition to bipartisanship is shown.,1,No social distrust is shown.,1,No social distance is shown.,2,Emotion or exaggeration present in describing political figures.,extreme_dem
2063,1111,gpt-4o-2024-08-06,tweet,National Poll: Donald Trump Leads Kamala Harris https://t.co/A4bSZZs68m via @BreitbartNews Its all downhill from here for the CCP tool Harris.  The sugar high is over with. Wait until Antifa burns down parts of Chicago.,15,2026-03-21 11:06:26,20260321_0943,2,The tweet uses partisan name-calling by referring to Kamala Harris as a 'CCP tool'.,2,"The tweet uses partisan name-calling and exaggeration, but does not explicitly support undemocratic practices.",2,"The tweet uses exaggeration by suggesting Antifa will burn down parts of Chicago, but does not explicitly support partisan violence.",1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses partisan name-calling, which reduces trust.",2,"The tweet uses exaggeration, which can reduce social trust.",2,"The tweet uses terms that increase distrust and exaggeration, but does not reference events that damage communities.",2,The tweet presents a biased evaluation by calling Kamala Harris a 'CCP tool' and exaggerates potential violence.,extreme_dem
