annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
2814,1299,gpt-4o-2024-08-06,reply,"@Great_Food_Fast Stop giving passes to a clear traitor and jab-pusher.  STOP.  The only Trump-cult defense to this is Trump is so stupid that he actually believed Fauci, or Trump's psychopath-ego is too big to admit fault and so continuing to kill millions is preferable, or that Biden or Harris https://t.co/Ily4DoxRXZ",18,2026-03-21 11:54:57,20260321_0943,3,"Contains partisan name-calling ('Trump-cult') and emotional exaggeration ('traitor', 'psychopath-ego').",2,"Contains partisan name-calling ('Trump-cult') and emotional exaggeration ('traitor', 'psychopath-ego'), but does not explicitly support undemocratic practices.",1,Does not show support for partisan violence.,1,Does not show support for undemocratic candidates.,3,"Contains name-calling ('Trump-cult') and emotional exaggeration ('traitor', 'psychopath-ego').",3,"Contains name-calling ('Trump-cult') and emotional exaggeration ('traitor', 'psychopath-ego').",2,"Contains terms that increase distrust and distance ('traitor', 'Trump-cult').",3,"Presents a biased evaluation of politicized facts with emotional exaggeration ('traitor', 'psychopath-ego').",subtle_conserv
2818,1300,gpt-4o-2024-08-06,tweet,"The Biden-Harris admin should NEVER have granted the illegitimate communist Cuban regime a VIP tour of U.S. security areas at @iflymia, all at the taxpayers' expense.

My SAFE U.S. Facilities Act will make sure what happened at MIA never happens again. https://t.co/jVCp4FR62L",14,2026-03-21 11:55:14,20260321_0943,2,The tweet uses emotion or exaggeration by calling the Cuban regime 'illegitimate' and 'communist'.,2,The tweet uses emotion or exaggeration by criticizing the Biden-Harris administration's actions as inappropriate.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses emotion or exaggeration, reducing trust in the administration's actions.",2,"The tweet uses terms that reduce trust, such as 'illegitimate' and 'communist'.",2,"The tweet uses terms that increase distrust, such as 'illegitimate' and 'communist'.",2,The tweet presents a partisan stance by criticizing the administration's actions.,subtle_conserv
2822,1301,gpt-4o-2024-08-06,tweet,"The only reason to not require picture ID to vote is so you can manufacture as many ballots as you need. 

Why is this difficult for liberals to comprehend?",14,2026-03-21 11:55:33,20260321_0943,2,"The tweet implies liberals are unable to comprehend a simple concept, which is an emotional exaggeration.",2,"The tweet suggests that not requiring picture ID is a way to manufacture ballots, which is an emotional exaggeration.",1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet reduces trust in liberals by suggesting they support ballot manufacturing.,2,The tweet reduces trust in liberals by implying they have ulterior motives.,2,The tweet increases distrust towards liberals by suggesting they support fraudulent activities.,2,"The tweet presents a partisan stance on voter ID laws, implying liberals support fraud.",subtle_conserv
2826,1302,gpt-4o-2024-08-06,tweet,“No IQ Biden. 0. He has nothing on the board.”,13,2026-03-21 11:55:50,20260321_0943,2,Partisan name-calling with 'No IQ Biden'.,2,Partisan name-calling with 'No IQ Biden'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling reduces trust.,2,Partisan name-calling reduces trust.,2,Partisan name-calling increases distrust.,1,No biased evaluation of politicized facts.,subtle_conserv
2830,1303,gpt-4o-2024-08-06,tweet,"Same as Obama did: Presented himself as a conservative to hide his radical, leftist, Marxist, perverse, racist self! Kamala Harris is being recast as a centrist Dem — but the radical truth is plain to see https://t.co/YKhPoaqXi0",18,2026-03-21 11:56:06,20260321_0943,3,"The tweet includes partisan name-calling ('radical, leftist, Marxist, perverse, racist') and uses emotional language ('radical truth is plain to see').",2,The tweet does not support undemocratic practices but includes partisan name-calling and emotional language.,1,There is no support for partisan violence or related language.,1,There is no support for undemocratic candidates.,3,"The tweet includes name-calling and emotional language, reducing trust in bipartisanship.",3,"The tweet uses name-calling and emotional language, fostering social distrust.",2,"The tweet uses terms that increase distrust and distance ('radical, leftist, Marxist').",3,The tweet presents a biased evaluation of political figures with emotional language.,subtle_conserv
2834,1304,gpt-4o-2024-08-06,tweet,Kamala Harris and Tim Walz's Campaign in Complete Meltdown Over Elon Musk's Space with President Donald Trump | The Gateway Pundit | by Jim Hᴏft https://t.co/j3tUgN7wPT,9,2026-03-21 11:56:23,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,The tweet presents a partisan stance by suggesting a 'meltdown' over a political event.,subtle_conserv
2838,1305,gpt-4o-2024-08-06,tweet,"2 migrants rape woman in front of boyfriend in New York. 

https://t.co/ERsdNgIAJz

1 of them also raped a woman last year but was released from jail and allowed to stay in the US.

They illegally entered the country during the Biden/Harris administration - which has been an",13,2026-03-21 11:56:37,20260321_0943,1,No partisan name-calling or emotional exaggeration directed at opposing partisans.,2,Emotion or exaggeration present in the context of criticizing the administration's immigration policies.,1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is expressed.,2,Emotion or exaggeration present in the criticism of the administration.,2,Emotion or exaggeration present in the context of distrust towards the administration's policies.,2,Terms that increase distrust or insecurity regarding immigration policies.,2,Presents a politicized fact with a partisan stance against the current administration.,subtle_conserv
2842,1306,gpt-4o-2024-08-06,reply,"@greg_price11 Gotta correct you about Biden being a liar: to be more precise, he's a cunning sociopath. Now that he's feeble he leans even heavier into his sociopathic behavior since it drives his core intellect. Behavior that was reinforced by his supporters over many decades.",15,2026-03-21 11:56:56,20260321_0943,3,"Partisan name-calling ('liar', 'cunning sociopath') and emotion/exaggeration ('feeble', 'sociopathic behavior').",2,"Emotion/exaggeration ('cunning sociopath', 'feeble') but no direct support for undemocratic practices.",1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,2,"Emotion/exaggeration ('cunning sociopath', 'feeble') but no direct opposition to bipartisanship.",2,"Emotion/exaggeration ('cunning sociopath', 'feeble') but no direct social distrust.",2,Terms that increase distrust ('cunning sociopath') but no events that damage communities.,2,"Emotion/exaggeration ('cunning sociopath', 'feeble') but no biased evaluation of politicized facts.",subtle_conserv
2846,1307,gpt-4o-2024-08-06,tweet,"A month ago, Haniyeh was still alive, Biden was still the candidate, and Israel had won zero Olympic medals",8,2026-03-21 11:57:11,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
2850,1308,gpt-4o-2024-08-06,quote,"Weebs when you watch Bleach instead of ""I got reincarnated as Joe Biden‘s butt plug"" https://t.co/Jm4DSAlIOA",8,2026-03-21 11:57:26,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
2854,1309,gpt-4o-2024-08-06,reply,@CalltoActivism relief someone who is a joyful man and will have people on social security and others programs back and most importantly just like president biden he has experience and that’s priceless!,8,2026-03-21 11:57:40,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
