row_id,date,post_type,keyword_category,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
295,2024-08-19,tweet,democrat,en,0,0,0,0,0,"Joe Biden Committed Impeachment offenses, Defrauds US #biden #impeach #d... https://t.co/1DduiD1JlS via @YouTube","""[{'indices': [54, 60], 'text': 'biden'}, {'indices': [61, 69], 'text': 'impeach'}, {'indices': [70, 72], 'text': 'd'}]""",1825604388859388416,False,False,https://twitter.com/ARMOROFYAH/status/1825604388859388369,"""{'id': 1623713702158430212, 'id_str': '1623713702158430212', 'url': 'https://twitter.com/Officialarmorofyah', 'username': 'Officialarmorofyah', 'rawDescription': 'Here to save as many people as I can , keep Jesus Christ close to your heart so you have salvation', 'created': datetime.datetime(2023, 2, 9, 16, 1, 49, tzinfo=datetime.timezone.utc), 'followersCount': 193, 'friendsCount': 31, 'statusesCount': 1950, 'favouritesCount': 304, 'listedCount': 0, 'mediaCount': 389, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1818988309370077186/J-_XDpRS_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Joe Biden Committed Impeachment offenses, Defrauds US #biden #impeach #d... https://t.co/1DduiD1JlS via @YouTube",,,topic_diversified,2026-02-17 12:12:19.135327
296,2024-08-15,reply,democrat,en,0,0,0,0,0,"@JJohnsonLaw only seniors?

Biden-Harris made sure that insulin cost was capped only for seniors on Medicare?  The disabled on Medicare got no relief on their insulin cost?",[],1824039328412025088,False,False,https://twitter.com/crosby7smile/status/1824039328412025269,"""{'id': 3145778478, 'id_str': '3145778478', 'url': 'https://twitter.com/C Cecilia Cross', 'username': 'C Cecilia Cross', 'rawDescription': '', 'created': datetime.datetime(2015, 4, 9, 8, 3, 12, tzinfo=datetime.timezone.utc), 'followersCount': 156, 'friendsCount': 17, 'statusesCount': 23545, 'favouritesCount': 6296, 'listedCount': 1, 'mediaCount': 1655, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1163264742409904129/fUobLDWn_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@JJohnsonLaw only seniors?

Biden-Harris made sure that insulin cost was capped only for seniors on Medicare?  The disabled on Medicare got no relief on their insulin cost?",JJohnsonLaw,,topic_diversified,2026-02-17 12:12:19.135327
297,2024-08-13,reply,democrat,en,0,0,0,0,0,@VP Is this a fucking parody post? You and Biden have fuct us since day one!,[],1823162252733632512,False,False,https://twitter.com/6531_Marine/status/1823162252733632604,"""{'id': 1594783126282244111, 'id_str': '1594783126282244111', 'url': 'https://twitter.com/6531Marine', 'username': '6531Marine', 'rawDescription': 'Marine Corps veteran in Georgia. GO DAWGS! Ardent conservative. Respect goes two ways, as does disrespect. Vote for Trump! LFG!!', 'created': datetime.datetime(2022, 11, 21, 20, 1, 48, tzinfo=datetime.timezone.utc), 'followersCount': 3926, 'friendsCount': 5056, 'statusesCount': 8057, 'favouritesCount': 2870, 'listedCount': 3, 'mediaCount': 526, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1811779925134761984/9dePqWV4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@VP Is this a fucking parody post? You and Biden have fuct us since day one!,VP,,topic_diversified,2026-02-17 12:12:19.135327
298,2024-08-15,reply,democrat,en,0,0,0,0,0,@guypbenson Kamala Harris will be Biden 2.0 and Obama 3.0,[],1824063039425167872,False,False,https://twitter.com/LuganJames19/status/1824063039425167716,"""{'id': 1639051822940946434, 'id_str': '1639051822940946434', 'url': 'https://twitter.com/luganville james', 'username': 'luganville james', 'rawDescription': '\u2018What can be unburdened by what has been\u2019 Black MAGA Trump 2024/ Keep men out of women\u2019s sport X', 'created': datetime.datetime(2023, 3, 23, 23, 50, 9, tzinfo=datetime.timezone.utc), 'followersCount': 119, 'friendsCount': 596, 'statusesCount': 2030, 'favouritesCount': 5223, 'listedCount': 4, 'mediaCount': 61, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639052095059034113/JaCkjWva_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@guypbenson Kamala Harris will be Biden 2.0 and Obama 3.0,guypbenson,,topic_diversified,2026-02-17 12:12:19.135327
299,2024-08-21,quote,democrat,en,0,0,0,0,0,".@nytimes Honestly… it was a black job before Biden. She doesn’t ”suggest it”, it’s fact. And the next Presidency is a #BlackJobs too. Awful title.","""[{'indices': [119, 129], 'text': 'BlackJobs'}]""",1826264342704295936,False,True,https://twitter.com/michele4_t/status/1826264342704296203,"""{'id': 873164859982188544, 'id_str': '873164859982188544', 'url': 'https://twitter.com/MicheleMaybe', 'username': 'MicheleMaybe', 'rawDescription': 'Flowers from my yard. I am witnessing our country transform away from data, science, humanity, kindness and laws and sanity/normalcy. Blue wave Rovember \u201824.', 'created': datetime.datetime(2017, 6, 9, 13, 8, 20, tzinfo=datetime.timezone.utc), 'followersCount': 634, 'friendsCount': 863, 'statusesCount': 15135, 'favouritesCount': 50840, 'listedCount': 0, 'mediaCount': 282, 'location': 'NC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1829915052796674049/LxFWtkly_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",".@nytimes Honestly… it was a black job before Biden. She doesn’t ”suggest it”, it’s fact. And the next Presidency is a #BlackJobs too. Awful title.",,,topic_diversified,2026-02-17 12:12:19.135327
300,2024-08-10,quote,democrat,en,0,0,0,0,0,"You were cheerleading Gaza genocide and shamed every peace loving European. Netanyahu &amp; Biden are child killers &amp; history will also judge you as a supporter of genocide with 21,000 slaughtered in just 9 months. How do you vultures &amp; vampires sleep at night?",[],1822316369737658880,False,True,https://twitter.com/simonmanneh100/status/1822316369737658821,"""{'id': 2261857839, 'id_str': '2261857839', 'url': 'https://twitter.com/Simon Manneh', 'username': 'Simon Manneh', 'rawDescription': 'An injustice anywhere is a threat to justice everywhere (Martin Luther King jnr). Tourism expert & an admirer of world peace. Pro Palestine & hates apartheid.', 'created': datetime.datetime(2014, 1, 4, 12, 27, 22, tzinfo=datetime.timezone.utc), 'followersCount': 305, 'friendsCount': 267, 'statusesCount': 21558, 'favouritesCount': 43327, 'listedCount': 2, 'mediaCount': 35, 'location': 'The universe ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/929436113290264576/LHB4pvOo_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","You were cheerleading Gaza genocide and shamed every peace loving European. Netanyahu &amp; Biden are child killers &amp; history will also judge you as a supporter of genocide with 21,000 slaughtered in just 9 months. How do you vultures &amp; vampires sleep at night?",,,topic_diversified,2026-02-17 12:12:19.135327
301,2024-08-15,reply,democrat,en,96,0,2,0,0,"@DramaAlert Well, she did praise Biden, so there's that.",[],1824183006157811968,False,False,https://twitter.com/StatLineStuffer/status/1824183006157811875,"""{'id': 1743442622394322944, 'id_str': '1743442622394322944', 'url': 'https://twitter.com/StatlineStuffer', 'username': 'StatlineStuffer', 'rawDescription': '', 'created': datetime.datetime(2024, 1, 6, 1, 21, 34, tzinfo=datetime.timezone.utc), 'followersCount': 5764, 'friendsCount': 7492, 'statusesCount': 10820, 'favouritesCount': 120304, 'listedCount': 55, 'mediaCount': 796, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1814698871315959808/QQv9OESl_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@DramaAlert Well, she did praise Biden, so there's that.",DramaAlert,,topic_diversified,2026-02-17 12:12:19.135327
302,2024-08-15,tweet,democrat,en,65,25,6,2,0,"WATCH: Joe Biden mispronounces Kamala's name — according to the Fake News this is HIGHLY racist.

YIKES!
https://t.co/gXb8LzieuM",[],1824182927372037888,False,False,https://twitter.com/ProudElephantUS/status/1824182927372038157,"""{'id': 810055220, 'id_str': '810055220', 'url': 'https://twitter.com/Proud Elephant \ud83c\uddfa\ud83c\uddf8\ud83e\udd85', 'username': 'Proud Elephant \ud83c\uddfa\ud83c\uddf8\ud83e\udd85', 'rawDescription': 'Constitutional Conservative | BREAKING NEWS & Political Commentary | Proud American \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2012, 9, 8, 2, 57, 1, tzinfo=datetime.timezone.utc), 'followersCount': 423428, 'friendsCount': 27184, 'statusesCount': 119534, 'favouritesCount': 122070, 'listedCount': 384, 'mediaCount': 21208, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1551428646539247616/TBTANEZw_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","WATCH: Joe Biden mispronounces Kamala's name — according to the Fake News this is HIGHLY racist.

YIKES!
https://t.co/gXb8LzieuM",,,topic_diversified,2026-02-17 12:12:19.135327
303,2024-08-08,quote,democrat,en,185,7,10,1,0,Nancy is wearing Biden's scalp as a pocket square and you're talking about Biden outsmarting Nancy,[],1821697844526694912,False,True,https://twitter.com/steamyporkbuns/status/1821697844526694706,"""{'id': 971876370073600001, 'id_str': '971876370073600001', 'url': 'https://twitter.com/cat foot slurper \\U0001fa77\ud83d\udc9a', 'username': 'cat foot slurper \\U0001fa77\ud83d\udc9a', 'rawDescription': 'spreading toxoplasmosis awareness. he/them/sis', 'created': datetime.datetime(2018, 3, 8, 22, 32, 37, tzinfo=datetime.timezone.utc), 'followersCount': 4040, 'friendsCount': 2110, 'statusesCount': 57383, 'favouritesCount': 262337, 'listedCount': 63, 'mediaCount': 1966, 'location': 'Los Angelish', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1823080631963897856/P29nF900_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Nancy is wearing Biden's scalp as a pocket square and you're talking about Biden outsmarting Nancy,,,topic_diversified,2026-02-17 12:12:19.135327
304,2024-08-05,reply,democrat,en,435,41,24,1,0,"@bennyjohnson Prayers for our heroes overseas.  

This is on Joe Biden.",[],1820587533186847232,False,False,https://twitter.com/GuntherEagleman/status/1820587533186847199,"""{'id': 1355721251180961792, 'id_str': '1355721251180961792', 'url': 'https://twitter.com/Gunther Eagleman\u2122', 'username': 'Gunther Eagleman\u2122', 'rawDescription': 'Political Commentator - America First - MAGA - Trump 2024 - Unfiltered', 'created': datetime.datetime(2021, 1, 31, 3, 35, 19, tzinfo=datetime.timezone.utc), 'followersCount': 1022817, 'friendsCount': 98493, 'statusesCount': 180867, 'favouritesCount': 737639, 'listedCount': 2598, 'mediaCount': 14871, 'location': 'Hill Country, Texas ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@bennyjohnson Prayers for our heroes overseas.  

This is on Joe Biden.",bennyjohnson,,topic_diversified,2026-02-17 12:12:19.135327
305,2024-08-13,tweet,democrat,en,140,26,8,1,0,President Joe Biden is zeroing in on the policy goals closest to his heart now that he’s no longer seeking a second term and is visiting New Orleans to promote his administration’s “moonshot” initiative aiming at dramatically reducing cancer deaths. https://t.co/DzAsZjbpRS,[],1823457752452136704,False,False,https://twitter.com/NewsHour/status/1823457752452137114,"""{'id': 14437914, 'id_str': '14437914', 'url': 'https://twitter.com/PBS News', 'username': 'PBS News', 'rawDescription': 'Follow PBS News for daily, breaking and live news, plus special coverage. We are home to PBS News Hour, ranked the most credible and objective TV news show.', 'created': datetime.datetime(2008, 4, 18, 21, 57, 17, tzinfo=datetime.timezone.utc), 'followersCount': 1190385, 'friendsCount': 83391, 'statusesCount': 250729, 'favouritesCount': 19447, 'listedCount': 14623, 'mediaCount': 30368, 'location': 'Arlington, VA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1802788878216015872/IL9U_ksg_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",President Joe Biden is zeroing in on the policy goals closest to his heart now that he’s no longer seeking a second term and is visiting New Orleans to promote his administration’s “moonshot” initiative aiming at dramatically reducing cancer deaths. https://t.co/DzAsZjbpRS,,,topic_diversified,2026-02-17 12:12:19.135327
306,2024-08-20,tweet,democrat,en,79,48,9,3,0,"𝐂𝐮𝐫𝐭𝐚𝐢𝐧 𝐂𝐚𝐥𝐥
———————————————-
Confused, angry, shouting Joe Biden gets a garbage spot in the DNC Speakers lineup…

“The Joe Biden show is officially in reruns. Biden even got bumped out of prime time. 
His speech started at 11:28 p.m.” https://t.co/ybZbjMCf8K",[],1825828193053389056,False,False,https://twitter.com/AskMeLaterOn/status/1825828193053389045,"""{'id': 952541631672147968, 'id_str': '952541631672147968', 'url': 'https://twitter.com/ZZZ', 'username': 'ZZZ', 'rawDescription': 'T\u035fh\u035fe\u035f \u035fc\u035fh\u035fo\u035fi\u035fc\u035fe\u035f \u035fi\u035fs\u035f \u035fc\u035fl\u035fe\u035fa\u035fr\u035f\u2026\u035f \ud835\udd4b\u211d\ud835\udd4c\ud835\udd44\u2119 \ud835\udfda\ud835\udfd8\ud835\udfda\ud835\udfdc', 'created': datetime.datetime(2018, 1, 14, 14, 3, 17, tzinfo=datetime.timezone.utc), 'followersCount': 35907, 'friendsCount': 3481, 'statusesCount': 205349, 'favouritesCount': 157475, 'listedCount': 45, 'mediaCount': 18624, 'location': 'USA   NO TRAINS \ud83d\ude82   \ud835\udce9\ud835\udcd4\ud835\udcdf \ud83c\udfb6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1596151132803534851/WMf41kpQ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","𝐂𝐮𝐫𝐭𝐚𝐢𝐧 𝐂𝐚𝐥𝐥
———————————————-
Confused, angry, shouting Joe Biden gets a garbage spot in the DNC Speakers lineup…

“The Joe Biden show is officially in reruns. Biden even got bumped out of prime time. 
His speech started at 11:28 p.m.” https://t.co/ybZbjMCf8K",,,topic_diversified,2026-02-17 12:12:19.135327
307,2024-08-08,reply,democrat,en,62,0,3,0,0,@MarioNawfal Free food and concert. It’s how you get Biden’s economy to come and support,[],1821337276049174784,False,False,https://twitter.com/ryanrod68camaro/status/1821337276049174822,"""{'id': 4751144336, 'id_str': '4751144336', 'url': 'https://twitter.com/rekt_ngmi.eth', 'username': 'rekt_ngmi.eth', 'rawDescription': '', 'created': datetime.datetime(2016, 1, 13, 3, 12, 41, tzinfo=datetime.timezone.utc), 'followersCount': 151, 'friendsCount': 466, 'statusesCount': 2449, 'favouritesCount': 1168, 'listedCount': 2, 'mediaCount': 175, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1458430971854868493/usavguO__normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@MarioNawfal Free food and concert. It’s how you get Biden’s economy to come and support,MarioNawfal,,topic_diversified,2026-02-17 12:12:19.135327
308,2024-08-20,reply,democrat,en,104,5,0,0,0,"@harrylitman It was late, but I saw the entire Biden speech. I was never a Biden fan. I saw him as an often inconsistent career politician. In the last thirty days, my impression has changed. There can be no greater sacrifice a man can give to country than self. Joe has given just that gift.",[],1825856066158010368,False,False,https://twitter.com/JimIgnatowski5/status/1825856066158010677,"""{'id': 1177662051474391041, 'id_str': '1177662051474391041', 'url': 'https://twitter.com/Jack Ignatowski', 'username': 'Jack Ignatowski', 'rawDescription': 'Brandolini\u2019s Law (Bullshit Asymmetry Principle): The amount of energy needed to refute bullshit is an order of magnitude bigger than needed to produce it.', 'created': datetime.datetime(2019, 9, 27, 19, 12, 30, tzinfo=datetime.timezone.utc), 'followersCount': 3612, 'friendsCount': 5814, 'statusesCount': 16005, 'favouritesCount': 11269, 'listedCount': 6, 'mediaCount': 397, 'location': 'Mid-Atlantic', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1329773925547511813/5_BEOFAp_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@harrylitman It was late, but I saw the entire Biden speech. I was never a Biden fan. I saw him as an often inconsistent career politician. In the last thirty days, my impression has changed. There can be no greater sacrifice a man can give to country than self. Joe has given just that gift.",harrylitman,,topic_diversified,2026-02-17 12:12:19.135327
