llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
772,269,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,quote,"Border CZAR is changing her statement now..Now she's for closing the border, fracking, and Ukraine. Wack job lying ..She is changing all of her views. The media is trying to remove all her past views when she was with Biden!",3,"Both partisan name-calling (""Wack job lying"") and emotion/exaggeration (""Wack job"") exist.",1,"Does not satisfy any factor, no support for undemocratic practices mentioned.",1,"Does not satisfy any factor, no support for partisan violence mentioned.",1,"Does not satisfy any factor, no support for undemocratic candidates mentioned.",2,"One of the factors exists, e.g. ""The media is trying to remove all her past views when she was with Biden!"" is an example of emotion/exaggeration.",2,"One of the factors exists, e.g. ""Wack job lying"" is an example of name-calling or terms that reduce trust.",1,"Does not satisfy any factor, no terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination mentioned.",2,"One of the factors exists, e.g. ""The media is trying to remove all her past views when she was with Biden!"" is an example of presenting political facts with a partisan stance.",13,2026-03-07 13:35:15,20260307_1224
773,270,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@dom_lucre @PressSec needs to change her makeup. She blinks her eyes rapidly when she lies and it is painfully more obvious when she does.   And of course - did ANY reporter follow up with the “crackdown” of Biden/Harris against service workers? #2024Election @realDonaldTrump @KamalaHarris,3,Both partisan name-calling (e.g. 'PressSec') and emotion/exaggeration (e.g. 'painfully more obvious') exist.,1,Does not satisfy any factor for support of undemocratic practices.,1,Does not satisfy any factor for support of partisan violence.,1,Does not satisfy any factor for support of undemocratic candidates.,1,Neither name-calling nor emotion/exaggeration exists.,1,Neither name-calling nor emotion/exaggeration exists.,1,Does not satisfy any factor for social distance.,2,"One of the factors exists, partially presenting political facts with a partisan stance (e.g. 'Biden/Harris against service workers').",11,2026-03-07 13:35:17,20260307_1224
774,271,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@KyleSloter @derekjayl The man that can’t even beat Joe Biden in an election, no wonder they were furious 😂",2,Partisan name-calling (man that can’t even beat Joe Biden) and emotion or exaggeration (😂),1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy any factor,1,Neither A nor B exists,9,2026-03-07 13:35:19,20260307_1224
775,272,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@cold_casey @RATM818 @BGrueskin Brb I’m gonna go watch Joe Biden’s college football highlights,1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither terms that increase distrust nor emotion/exaggeration exist in the tweet.,1,Neither partially presenting political facts nor emotion/exaggeration exists in the tweet.,8,2026-03-07 13:35:22,20260307_1224
776,273,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,quote,"Wait...you mean biden the child toucher?
They both pedos, folks",3,Both partisan name-calling (Biden) and emotion/exaggeration (pedos) exist.,3,"Satisfies A (shows support for undemocratic practices) by implying Biden is a pedophile, and B1 and B2 (partisan name-calling and emotion/exaggeration) by calling Biden a 'pedo'.",3,"Satisfies A (shows support for partisan violence) by implying Biden is a pedophile, and B1 and B2 (partisan name-calling and emotion/exaggeration) by calling Biden a 'pedo'.",3,"Satisfies A (shows support for undemocratic candidates) by implying Biden is a pedophile, and B1 and B2 (partisan name-calling and emotion/exaggeration) by calling Biden a 'pedo'.",1,Neither A nor B exists.,3,Both A (name-calling) and B (emotion/exaggeration) exist.,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) by calling Biden a 'pedo', and B1 (emotion/exaggeration) by using the term 'pedo'.",2,"Satisfies A (partially presents political facts or discusses controversial issue with partisan stance) by implying Biden is a pedophile, and B (emotion/exaggeration) by using the term 'pedo'.",21,2026-03-07 13:35:25,20260307_1224
777,274,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,tweet,"Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",3,Both partisan name-calling (Biden's criminal activity) and emotion/exaggeration (needs to be out there in the headlines) exist.,3,Satisfies A (shows support for undemocratic practices) by accusing Biden of treason and B1 and B2 (partisan name-calling and emotion/exaggeration) by using strong language.,1,Does not satisfy any factor.,3,Satisfies A (shows support for undemocratic candidates) by accusing Biden of treason and B1 and B2 (partisan name-calling and emotion/exaggeration) by using strong language.,1,Neither A nor B exists.,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist.,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration) by using strong language.",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) exists by presenting a Congressional report with a partisan interpretation.,19,2026-03-07 13:35:28,20260307_1224
778,275,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",2,"The tweet contains partisan name-calling (""Biden"") and emotion/exaggeration (""Shockingly"").",2,"The tweet implies support for undemocratic practices (ballot harvesting with minimal restrictions) and contains partisan name-calling (""Biden"").",1,There is no explicit support for partisan violence in the tweet.,2,"The tweet implies support for undemocratic candidates (those who support ballot harvesting) and contains partisan name-calling (""Biden"").",1,There is no explicit opposition to bipartisanship in the tweet.,1,There is no explicit social distrust in the tweet.,1,There is no explicit social distance in the tweet.,2,The tweet presents a biased evaluation of politicized facts (ballot harvesting) with a partisan stance (implying it is a Democratic practice).,12,2026-03-07 13:35:30,20260307_1224
779,276,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@joelpollak So silly to pretend Biden is not demented,2,Partisan name-calling (calling Biden 'demented'),1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,2,Emotion or exaggeration (calling Biden 'demented'),1,Does not satisfy any factor,2,Emotion or exaggeration (calling Biden 'demented'),11,2026-03-07 13:35:32,20260307_1224
780,277,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",1,Neither partisan name-calling nor emotion/exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither terms that increase distrust nor events that damage communities exist in the tweet.,1,Neither partially presenting political facts nor emotion/exaggeration exists in the tweet.,8,2026-03-07 13:35:35,20260307_1224
781,278,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",1,Neither partisan name-calling nor emotion/exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither terms that increase distrust/distance nor emotion/exaggeration exists in the tweet.,2,The tweet partially presents political facts (polling numbers) with a partisan stance (supporting Trump).,9,2026-03-07 13:35:37,20260307_1224
782,279,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,tweet,"President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF",1,Neither partisan name-calling nor emotion or exaggeration exists in this tweet.,1,"This tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"This tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"This tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,"Neither name-calling nor emotion/exaggeration exists in this tweet, and it does not express opposition to bipartisanship.",1,"Neither name-calling nor emotion/exaggeration exists in this tweet, and it does not express social distrust.",1,"This tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, nor does it reference events that damage communities or decrease societal trust.",1,"This tweet does not partially present political facts or discuss a controversial issue with a partisan stance, nor does it contain emotion or exaggeration.",8,2026-03-07 13:35:40,20260307_1224
